Feedback_ID,Product_ID,Country_ID,Year,Rating,Recommendation_Flag,Feedback_Category,Is_Negative
F000538,4,1,2025,3.56,0,Price & Value,0
F000539,1,11,2025,4.18,0,Battery Performance,0
F000540,3,1,2025,4.27,1,Battery Performance,0
F000541,1,4,2024,3.88,0,Charging Infrastructure,0
F000542,1,5,2023,3.71,0,Battery Performance,0
F000543,1,7,2023,3.17,0,Build Quality,0
F000544,4,5,2023,4.5,1,Software & UI,0
F000545,1,10,2026,3.84,0,Service Experience,0
F000546,1,3,2026,4.13,1,Software & UI,0
F000547,1,1,2023,4.0,0,Service Experience,0
F000548,1,6,2023,3.65,0,Build Quality,0
F000549,4,2,2025,3.74,0,Software & UI,0
F000550,2,4,2025,4.79,1,Software & UI,0
F000551,1,3,2024,3.42,0,Charging Infrastructure,0
F000552,1,3,2022,4.19,1,Build Quality,0
F000553,4,2,2026,3.33,0,Software & UI,0
F000554,1,5,2025,2.95,0,Service Experience,0
F000555,1,5,2022,3.33,0,Charging Infrastructure,1
F000556,1,2,2024,3.4,0,Build Quality,1
F000557,1,9,2025,4.4,0,Build Quality,1
F000558,1,1,2026,3.48,0,Software & UI,0
F000559,3,3,2026,3.8,0,Charging Infrastructure,0
F000560,1,3,2024,4.0,0,Software & UI,0
F000561,3,11,2022,4.02,1,Battery Performance,0
F000562,3,4,2025,5.0,1,Build Quality,0
F000563,1,4,2026,4.21,1,Software & UI,0
F000564,1,3,2022,3.95,0,Service Experience,0
F000565,4,3,2022,4.74,1,Battery Performance,0
F000566,1,3,2026,3.59,0,Build Quality,0
F000567,3,2,2022,3.59,0,Build Quality,0
F000568,1,1,2023,4.44,1,Charging Infrastructure,0
F000569,4,8,2024,2.8,0,Charging Infrastructure,0
F000570,3,3,2022,4.18,0,Charging Infrastructure,0
F000571,3,1,2026,4.48,1,Battery Performance,0
F000572,2,2,2025,4.8,1,Charging Infrastructure,0
F000573,4,9,2024,4.07,1,Charging Infrastructure,0
F000574,2,10,2025,4.95,1,Service Experience,0
F000575,4,7,2023,4.59,0,Build Quality,0
F000576,3,3,2023,4.7,0,Charging Infrastructure,0
F000577,3,11,2026,4.48,1,Price & Value,0
F000578,4,8,2023,3.95,0,Charging Infrastructure,0
F000579,3,11,2025,4.39,1,Charging Infrastructure,0
F000580,2,1,2022,4.61,0,Service Experience,0
F000581,1,2,2024,3.48,0,Service Experience,1
F000582,1,7,2024,3.67,0,Build Quality,1
F000583,2,9,2024,3.88,0,Service Experience,0
F000584,1,3,2025,4.4,1,Battery Performance,0
F000585,3,7,2023,4.43,1,Price & Value,0
F000586,1,1,2024,3.15,0,Charging Infrastructure,0
F000587,2,3,2022,3.44,0,Software & UI,0
F000588,1,1,2024,3.47,0,Service Experience,0
F000589,1,8,2024,3.29,0,Price & Value,0
F000590,1,2,2022,3.89,0,Software & UI,0
F000591,4,1,2025,3.71,0,Charging Infrastructure,0
F000592,2,6,2023,4.79,0,Software & UI,1
F000593,4,3,2026,3.98,0,Battery Performance,0
F000594,1,4,2023,3.75,0,Software & UI,1
F000595,1,2,2023,4.32,1,Build Quality,0
F000596,1,12,2022,3.86,0,Service Experience,0
F000597,1,11,2026,4.35,1,Build Quality,0
F000598,2,2,2024,3.89,0,Build Quality,0
F000599,2,10,2026,4.55,1,Charging Infrastructure,0
F000600,1,10,2022,4.04,1,Service Experience,0
F000601,4,7,2022,3.97,0,Service Experience,0
F000602,1,9,2026,4.61,0,Charging Infrastructure,1
F000603,1,1,2026,3.8,0,Charging Infrastructure,0
F000604,2,3,2025,4.79,1,Battery Performance,0
F000605,1,12,2024,3.59,0,Battery Performance,1
F000606,1,2,2024,4.27,1,Battery Performance,0
F000607,2,10,2024,4.74,1,Price & Value,0
F000608,2,11,2022,4.46,1,Price & Value,0
F000609,2,5,2025,4.63,1,Battery Performance,0
F000610,1,2,2025,2.48,0,Software & UI,0
F000611,4,2,2022,3.54,0,Charging Infrastructure,0
F000612,2,5,2024,4.04,0,Battery Performance,0
F000613,1,5,2025,4.06,1,Price & Value,0
F000614,2,8,2023,4.54,1,Build Quality,0
F000615,3,9,2025,4.47,1,Charging Infrastructure,0
F000616,2,5,2026,4.74,1,Charging Infrastructure,0
F000617,1,1,2024,3.89,0,Software & UI,0
F000618,2,1,2025,3.94,0,Battery Performance,0
F000619,1,2,2025,3.31,0,Charging Infrastructure,0
F000620,4,11,2026,4.49,1,Battery Performance,0
F000621,1,6,2024,3.5,0,Software & UI,1
F000622,1,9,2025,4.18,1,Build Quality,0
F000623,4,1,2024,4.32,1,Charging Infrastructure,0
F000624,3,1,2025,4.56,0,Build Quality,0
F000625,3,5,2024,4.25,1,Battery Performance,0
F000626,3,1,2024,3.46,0,Service Experience,0
F000627,3,6,2026,4.11,0,Build Quality,0
F000628,3,6,2022,3.83,0,Build Quality,0
F000629,2,4,2023,4.12,1,Software & UI,0
F000630,1,5,2023,3.63,0,Service Experience,0
F000631,3,4,2022,4.78,1,Service Experience,0
F000632,3,7,2022,3.97,0,Battery Performance,0
F000633,1,3,2024,2.55,0,Battery Performance,0
F000634,1,7,2026,4.55,1,Software & UI,0
F000635,1,1,2025,4.04,1,Charging Infrastructure,1
F000636,2,2,2023,5.0,1,Build Quality,0
F000637,2,12,2022,4.14,1,Charging Infrastructure,0
F000638,3,11,2025,3.43,0,Price & Value,0
F000639,1,2,2025,3.06,0,Software & UI,0
F000640,3,1,2022,3.64,0,Charging Infrastructure,0
F000641,1,7,2026,4.29,1,Charging Infrastructure,0
F000642,2,2,2022,4.56,1,Software & UI,0
F000643,3,4,2025,4.17,0,Service Experience,0
F000644,3,6,2024,4.22,1,Price & Value,0
F000645,3,2,2025,3.92,0,Service Experience,0
F000646,1,4,2024,3.21,0,Service Experience,1
F000647,4,11,2022,4.18,1,Charging Infrastructure,0
F000648,1,3,2022,3.31,0,Software & UI,0
F000649,4,5,2025,4.0,1,Battery Performance,0
F000650,1,8,2023,3.89,0,Service Experience,1
F000651,1,6,2024,3.44,0,Service Experience,0
F000652,4,7,2024,3.27,0,Price & Value,0
F000653,2,8,2024,4.3,1,Battery Performance,0
F000654,2,10,2022,5.0,0,Battery Performance,0
F000655,1,2,2023,4.24,1,Charging Infrastructure,0
F000656,3,10,2023,3.99,0,Charging Infrastructure,0
F000657,3,9,2026,4.37,1,Service Experience,0
F000658,1,4,2024,3.38,0,Build Quality,0
F000659,2,6,2025,5.0,0,Charging Infrastructure,0
F000660,1,10,2024,3.74,0,Battery Performance,1
F000661,3,1,2026,5.0,1,Charging Infrastructure,0
F000662,1,6,2022,3.72,0,Build Quality,0
F000663,2,7,2026,5.0,0,Service Experience,0
F000664,4,8,2023,3.94,0,Service Experience,0
F000665,2,5,2025,4.56,0,Battery Performance,0
F000666,2,1,2026,3.81,0,Charging Infrastructure,0
F000667,3,6,2025,3.76,0,Charging Infrastructure,0
F000668,2,3,2026,5.0,1,Battery Performance,0
F000669,2,9,2023,4.73,1,Charging Infrastructure,0
F000670,4,9,2022,4.42,1,Charging Infrastructure,0
F000671,3,10,2023,3.89,0,Battery Performance,0
F000672,1,12,2026,4.01,1,Build Quality,0
F000673,2,11,2023,4.17,1,Charging Infrastructure,0
F000674,1,1,2022,3.77,0,Software & UI,0
F000675,4,6,2025,3.67,0,Software & UI,0
F000676,2,4,2023,4.03,1,Battery Performance,0
F000677,2,8,2025,4.73,1,Service Experience,0
F000678,2,7,2022,4.79,1,Price & Value,0
F000679,1,7,2024,3.0,0,Charging Infrastructure,0
F000680,4,2,2025,3.24,0,Price & Value,1
F000681,3,1,2026,4.78,1,Charging Infrastructure,0
F000682,3,2,2025,3.9,0,Software & UI,0
F000683,2,7,2025,4.67,1,Build Quality,0
F000684,2,1,2023,5.0,1,Build Quality,1
F000685,1,4,2023,4.47,1,Build Quality,1
F000686,3,11,2023,4.61,1,Service Experience,0
F000687,1,1,2022,3.4,0,Price & Value,0
F000688,4,3,2023,3.95,0,Service Experience,0
F000689,3,4,2026,4.57,1,Battery Performance,0
F000690,2,1,2023,3.8,0,Build Quality,0
F000691,2,2,2026,4.6,1,Service Experience,0
F000692,3,6,2026,4.15,1,Charging Infrastructure,0
F000693,1,1,2025,3.61,0,Battery Performance,0
F000694,1,8,2026,3.35,0,Battery Performance,0
F000695,1,4,2025,3.7,0,Price & Value,1
F000696,4,5,2025,3.54,0,Build Quality,1
F000697,3,8,2025,4.47,0,Battery Performance,0
F000698,4,4,2024,4.59,0,Service Experience,0
F000699,1,4,2026,4.35,1,Price & Value,0
F000700,2,9,2026,4.15,1,Charging Infrastructure,0
F000701,1,4,2025,3.93,0,Charging Infrastructure,0
F000702,3,5,2026,3.55,0,Battery Performance,1
F000703,1,12,2024,3.78,0,Software & UI,0
F000704,1,6,2026,3.8,0,Charging Infrastructure,0
F000705,4,1,2022,3.77,0,Service Experience,0
F000706,1,11,2025,4.06,1,Charging Infrastructure,0
F000707,2,2,2025,4.99,1,Battery Performance,0
F000708,1,5,2022,3.9,0,Service Experience,0
F000709,1,3,2026,4.31,1,Build Quality,0
F000710,2,9,2024,4.35,1,Price & Value,0
F000711,1,6,2026,3.68,0,Battery Performance,0
F000712,2,9,2025,4.92,1,Build Quality,0
F000713,3,4,2024,4.67,0,Build Quality,0
F000714,1,12,2022,4.29,1,Charging Infrastructure,1
F000715,4,8,2024,4.02,1,Price & Value,0
F000716,1,2,2025,3.62,0,Price & Value,0
F000717,1,1,2025,4.0,1,Charging Infrastructure,0
F000718,3,7,2023,4.85,1,Build Quality,0
F000719,3,7,2025,4.15,1,Battery Performance,0
F000720,3,6,2022,3.8,0,Service Experience,0
F000721,3,3,2024,4.02,1,Battery Performance,1
F000722,2,4,2025,5.0,1,Service Experience,0
F000723,2,3,2022,4.8,0,Service Experience,0
F000724,1,2,2026,4.59,1,Service Experience,0
F000725,2,1,2026,3.8,0,Software & UI,0
F000726,1,2,2026,4.27,1,Software & UI,0
F000727,3,1,2025,3.94,0,Charging Infrastructure,0
F000728,1,2,2023,3.42,0,Charging Infrastructure,0
F000729,1,1,2023,3.21,0,Charging Infrastructure,0
F000730,3,2,2025,3.16,0,Battery Performance,1
F000731,4,2,2024,3.47,0,Battery Performance,0
F000732,3,7,2024,4.5,1,Charging Infrastructure,0
F000733,1,1,2024,3.78,0,Service Experience,0
F000734,3,8,2026,3.38,0,Price & Value,0
F000735,2,12,2023,4.03,0,Build Quality,0
F000736,2,7,2024,5.0,1,Service Experience,0
F000737,3,8,2023,3.63,0,Battery Performance,0
F000738,4,2,2023,4.38,1,Build Quality,0
F000739,3,2,2022,4.05,0,Battery Performance,1
F000740,4,3,2024,3.71,0,Battery Performance,0
F000741,3,2,2024,3.72,0,Build Quality,0
F000742,3,6,2022,4.36,1,Service Experience,0
F000743,1,11,2024,3.66,0,Battery Performance,0
F000744,4,1,2024,3.58,0,Charging Infrastructure,1
F000745,1,9,2022,3.32,0,Battery Performance,1
F000746,1,1,2023,4.79,1,Charging Infrastructure,0
F000747,1,4,2026,3.45,0,Charging Infrastructure,0
F000748,3,1,2026,4.38,0,Build Quality,0
F000749,1,4,2024,3.34,0,Software & UI,0
F000750,2,5,2023,4.35,1,Software & UI,0
F000751,2,1,2024,4.39,1,Build Quality,0
F000752,2,9,2022,3.71,0,Battery Performance,0
F000753,3,3,2025,3.86,0,Software & UI,0
F000754,1,7,2024,3.23,0,Build Quality,0
F000755,4,2,2024,4.27,1,Service Experience,1
F000756,1,1,2025,4.31,1,Charging Infrastructure,0
F000757,2,7,2025,5.0,0,Build Quality,0
F000758,4,1,2025,3.49,0,Battery Performance,0
F000759,1,1,2025,3.8,0,Build Quality,0
F000760,1,4,2026,3.87,0,Service Experience,0
F000761,1,10,2024,3.53,0,Software & UI,1
F000762,1,7,2024,4.19,1,Software & UI,0
F000763,1,2,2025,3.45,0,Build Quality,0
F000764,4,10,2022,4.3,1,Charging Infrastructure,0
F000765,1,5,2024,3.49,0,Software & UI,0
F000766,3,8,2024,4.47,1,Software & UI,0
F000767,1,7,2025,3.72,0,Charging Infrastructure,0
F000768,3,1,2022,4.21,1,Battery Performance,0
F000769,2,12,2023,4.43,1,Software & UI,0
F000770,4,1,2024,4.17,0,Build Quality,0
F000771,4,6,2023,3.72,0,Price & Value,0
F000772,2,4,2024,3.68,0,Service Experience,0
F000773,1,8,2025,2.61,0,Charging Infrastructure,0
F000774,1,1,2025,2.89,0,Service Experience,1
F000775,3,3,2025,3.9,0,Battery Performance,0
F000776,1,5,2023,3.3,0,Price & Value,0
F000777,1,3,2025,3.67,0,Service Experience,0
F000778,2,6,2026,4.0,1,Service Experience,0
F000779,4,5,2025,3.96,0,Price & Value,1
F000780,2,11,2026,4.74,1,Service Experience,0
F000781,2,4,2025,4.56,1,Software & UI,1
F000782,3,3,2023,4.87,1,Charging Infrastructure,0
F000783,2,2,2022,4.64,0,Battery Performance,1
F000784,1,7,2024,3.32,0,Battery Performance,0
F000785,2,9,2022,4.92,1,Battery Performance,0
F000786,3,7,2022,4.53,1,Battery Performance,0
F000787,1,3,2026,3.25,0,Charging Infrastructure,0
F000788,2,5,2022,4.75,1,Price & Value,0
F000789,1,11,2024,3.57,0,Battery Performance,1
F000790,1,6,2024,3.94,0,Battery Performance,1
F000791,3,5,2024,3.87,0,Battery Performance,0
F000792,3,2,2026,4.6,1,Charging Infrastructure,0
F000793,1,7,2025,4.14,1,Build Quality,0
F000794,3,6,2026,4.67,1,Software & UI,0
F000795,2,1,2024,4.47,0,Software & UI,0
F000796,2,4,2025,5.0,1,Battery Performance,0
F000797,1,4,2022,4.57,1,Charging Infrastructure,0
F000798,1,7,2024,3.67,0,Service Experience,0
F000799,1,1,2022,3.96,0,Build Quality,1
F000800,1,6,2024,3.75,0,Software & UI,0
F000801,1,5,2026,3.64,0,Battery Performance,0
F000802,1,3,2024,3.37,0,Battery Performance,0
F000803,2,11,2023,4.0,0,Build Quality,0
F000804,2,4,2026,4.29,1,Battery Performance,0
F000805,1,4,2024,3.59,0,Service Experience,0
F000806,1,8,2022,3.98,0,Charging Infrastructure,0
F000807,1,12,2025,3.46,0,Price & Value,0
F000808,1,8,2023,4.33,1,Build Quality,0
F000809,1,7,2024,3.42,0,Service Experience,1
F000810,1,1,2026,4.21,1,Charging Infrastructure,0
F000811,4,3,2023,4.25,1,Service Experience,0
F000812,3,6,2025,4.28,1,Software & UI,0
F000813,1,6,2023,3.56,0,Service Experience,1
F000814,1,5,2024,4.04,1,Price & Value,0
F000815,1,5,2022,3.57,0,Build Quality,0
F000816,2,4,2025,4.25,0,Charging Infrastructure,0
F000817,3,5,2024,4.31,1,Service Experience,0
F000818,1,3,2026,3.31,0,Build Quality,1
F000819,1,8,2026,3.79,0,Software & UI,0
F000820,2,2,2023,4.31,1,Service Experience,0
F000821,2,11,2025,3.81,0,Software & UI,0
F000822,1,7,2025,3.2,0,Service Experience,1
F000823,1,2,2023,4.01,1,Battery Performance,0
F000824,2,2,2024,3.84,0,Service Experience,0
F000825,1,7,2026,3.85,0,Service Experience,0
F000826,1,3,2025,3.55,0,Charging Infrastructure,0
F000827,2,1,2025,4.51,0,Price & Value,0
F000828,1,3,2025,3.16,0,Software & UI,0
F000829,1,5,2022,3.96,0,Price & Value,1
F000830,1,9,2024,3.49,0,Build Quality,1
F000831,1,3,2022,2.58,0,Battery Performance,0
F000832,4,5,2025,5.0,0,Charging Infrastructure,0
F000833,1,5,2023,3.35,0,Battery Performance,0
F000834,1,7,2024,3.65,0,Battery Performance,0
F000835,1,2,2024,3.32,0,Build Quality,0
F000836,3,12,2023,4.22,1,Charging Infrastructure,0
F000837,1,3,2022,3.98,0,Charging Infrastructure,0
F000838,1,9,2023,4.08,1,Software & UI,0
F000839,3,6,2026,4.53,1,Charging Infrastructure,0
F000840,1,4,2024,3.88,0,Charging Infrastructure,1
F000841,2,7,2024,4.55,1,Build Quality,0
F000842,4,2,2025,3.7,0,Build Quality,0
F000843,1,5,2022,2.95,0,Software & UI,1
F000844,2,7,2023,4.55,1,Price & Value,0
F000845,1,8,2024,3.65,0,Battery Performance,0
F000846,2,11,2024,4.34,1,Charging Infrastructure,1
F000847,2,3,2026,5.0,1,Battery Performance,1
F000848,1,2,2023,4.37,1,Software & UI,0
F000849,4,1,2024,2.83,0,Build Quality,1
F000850,3,6,2025,3.94,0,Software & UI,0
F000851,1,1,2023,4.24,1,Battery Performance,1
F000852,3,6,2024,4.27,1,Service Experience,0
F000853,3,8,2022,4.66,0,Software & UI,0
F000854,3,11,2025,3.44,0,Battery Performance,0
F000855,2,8,2023,4.66,1,Battery Performance,0
F000856,2,1,2022,4.1,1,Build Quality,0
F000857,2,6,2026,4.09,0,Charging Infrastructure,0
F000858,2,1,2023,4.93,1,Battery Performance,1
F000859,1,4,2023,3.87,0,Battery Performance,0
F000860,1,7,2024,4.2,1,Service Experience,0
F000861,1,2,2024,3.79,0,Battery Performance,1
F000862,1,3,2026,4.43,1,Software & UI,0
F000863,1,5,2024,3.07,0,Battery Performance,1
F000864,3,3,2026,3.98,0,Build Quality,0
F000865,1,5,2024,3.84,0,Battery Performance,1
F000866,3,2,2025,4.52,1,Service Experience,0
F000867,4,6,2023,4.63,1,Service Experience,0
F000868,3,8,2023,4.54,1,Price & Value,1
F000869,2,4,2025,4.35,1,Price & Value,1
F000870,3,8,2022,4.64,1,Charging Infrastructure,0
F000871,2,1,2022,5.0,1,Build Quality,0
F000872,3,1,2026,4.31,1,Price & Value,0
F000873,3,1,2026,5.0,1,Charging Infrastructure,0
F000874,2,5,2026,4.9,1,Software & UI,0
F000875,1,4,2025,4.5,1,Battery Performance,1
F000876,2,2,2022,4.71,1,Charging Infrastructure,0
F000877,3,3,2025,3.71,0,Build Quality,1
F000878,1,1,2022,3.81,0,Service Experience,0
F000879,3,4,2025,4.24,1,Charging Infrastructure,0
F000880,1,2,2024,2.89,0,Battery Performance,0
F000881,3,1,2025,3.71,0,Software & UI,0
F000882,1,4,2025,4.1,1,Build Quality,0
F000883,1,7,2024,4.24,1,Price & Value,0
F000884,1,6,2022,3.76,0,Charging Infrastructure,1
F000885,1,3,2025,3.56,0,Software & UI,1
F000886,1,4,2025,4.43,1,Service Experience,0
F000887,1,1,2026,4.25,1,Service Experience,0
F000888,1,2,2026,4.26,1,Build Quality,0
F000889,2,8,2026,4.9,1,Battery Performance,0
F000890,1,12,2025,3.17,0,Service Experience,0
F000891,2,1,2025,5.0,1,Price & Value,0
F000892,1,1,2022,4.31,1,Charging Infrastructure,1
F000893,1,1,2024,3.53,0,Battery Performance,1
F000894,2,8,2024,5.0,1,Price & Value,0
F000895,3,6,2023,4.66,1,Software & UI,0
F000896,1,4,2022,3.82,0,Battery Performance,0
F000897,1,1,2022,3.72,0,Software & UI,1
F000898,3,3,2022,4.22,1,Software & UI,1
F000899,1,5,2025,3.93,0,Charging Infrastructure,0
F000900,2,9,2026,4.67,1,Battery Performance,0
F000901,2,4,2026,4.91,1,Battery Performance,0
F000902,1,2,2026,3.62,0,Price & Value,0
F000903,1,9,2026,3.53,0,Battery Performance,1
F000904,2,2,2025,4.88,1,Charging Infrastructure,0
F000905,2,5,2026,4.25,1,Software & UI,0
F000906,2,2,2025,4.03,1,Battery Performance,0
F000907,1,4,2024,3.88,0,Build Quality,0
F000908,1,6,2026,3.78,0,Service Experience,0
F000909,1,4,2023,3.95,0,Build Quality,1
F000910,1,3,2025,3.46,0,Battery Performance,0
F000911,3,3,2025,5.0,1,Battery Performance,0
F000912,4,1,2026,4.96,1,Service Experience,0
F000913,3,9,2024,4.13,0,Battery Performance,0
F000914,1,5,2025,3.49,0,Build Quality,0
F000915,1,10,2022,3.62,0,Build Quality,0
F000916,3,7,2025,5.0,0,Software & UI,0
F000917,1,6,2025,4.27,1,Build Quality,0
F000918,3,6,2023,4.09,1,Battery Performance,0
F000919,1,3,2025,3.23,0,Charging Infrastructure,1
F000920,3,3,2026,4.11,1,Software & UI,1
F000921,3,2,2025,3.49,0,Charging Infrastructure,0
F000922,1,1,2025,3.87,0,Service Experience,0
F000923,1,4,2022,3.98,0,Service Experience,0
F000924,2,12,2025,4.13,1,Battery Performance,0
F000925,3,5,2026,4.06,1,Charging Infrastructure,0
F000926,2,9,2026,4.18,0,Price & Value,0
F000927,1,11,2023,3.5,0,Service Experience,0
F000928,3,1,2024,4.4,1,Service Experience,1
F000929,1,10,2024,2.91,0,Software & UI,0
F000930,4,7,2022,3.36,0,Battery Performance,0
F000931,4,1,2023,4.06,1,Charging Infrastructure,0
F000932,2,1,2026,4.66,1,Battery Performance,1
F000933,1,8,2024,3.13,0,Service Experience,0
F000934,2,12,2024,4.21,1,Battery Performance,1
F000935,1,11,2025,4.71,1,Software & UI,1
F000936,1,2,2025,4.03,1,Battery Performance,0
F000937,1,1,2022,3.24,0,Service Experience,0
F000938,1,3,2023,3.67,0,Battery Performance,0
F000939,3,6,2025,4.74,1,Software & UI,0
F000940,2,6,2023,4.95,1,Build Quality,0
F000941,3,10,2025,3.81,0,Charging Infrastructure,0
F000942,2,8,2025,5.0,1,Build Quality,0
F000943,3,9,2022,3.7,0,Price & Value,0
F000944,3,4,2025,4.38,1,Battery Performance,0
F000945,3,9,2024,3.72,0,Charging Infrastructure,0
F000946,3,1,2024,4.0,0,Price & Value,0
F000947,4,8,2024,4.12,1,Service Experience,0
F000948,2,10,2023,4.29,1,Software & UI,0
F000949,2,11,2026,4.89,1,Build Quality,1
F000950,1,11,2022,3.08,0,Battery Performance,0
F000951,1,1,2023,4.13,1,Build Quality,0
F000952,2,4,2024,3.32,0,Price & Value,0
F000953,1,2,2024,3.36,0,Charging Infrastructure,1
F000954,1,1,2026,4.17,0,Software & UI,0
F000955,1,1,2025,4.01,1,Build Quality,0
F000956,1,1,2025,3.77,0,Price & Value,0
F000957,1,5,2025,4.08,1,Software & UI,0
F000958,2,7,2024,3.53,0,Software & UI,0
F000959,3,9,2024,4.37,1,Charging Infrastructure,0
F000960,4,8,2023,4.55,1,Charging Infrastructure,0
F000961,2,8,2025,4.67,0,Service Experience,0
F000962,3,1,2025,3.47,0,Service Experience,0
F000963,3,1,2022,3.92,0,Battery Performance,0
F000964,1,5,2022,4.08,1,Price & Value,0
F000965,3,10,2022,4.75,1,Software & UI,0
F000966,2,4,2024,5.0,0,Charging Infrastructure,0
F000967,1,1,2022,3.72,0,Software & UI,0
F000968,1,1,2025,4.21,1,Service Experience,0
F000969,1,2,2026,3.68,0,Charging Infrastructure,0
F000970,4,1,2023,3.27,0,Price & Value,0
F000971,1,3,2025,3.49,0,Software & UI,0
F000972,3,5,2025,4.54,1,Build Quality,1
F000973,1,8,2023,4.29,1,Software & UI,0
F000974,3,5,2023,4.3,1,Price & Value,0
F000975,4,2,2024,4.42,1,Charging Infrastructure,0
F000976,2,11,2026,4.47,0,Battery Performance,0
F000977,1,4,2023,3.26,0,Price & Value,0
F000978,2,9,2025,3.53,0,Charging Infrastructure,0
F000979,3,5,2025,4.46,1,Build Quality,0
F000980,3,5,2026,4.27,1,Charging Infrastructure,1
F000981,1,6,2022,2.95,0,Price & Value,0
F000982,3,2,2025,3.82,0,Build Quality,0
F000983,2,9,2026,4.89,0,Charging Infrastructure,1
F000984,1,7,2025,4.11,1,Build Quality,1
F000985,1,1,2022,4.09,1,Battery Performance,1
F000986,2,5,2026,4.7,1,Charging Infrastructure,0
F000987,3,1,2023,3.84,0,Software & UI,0
F000988,2,4,2025,5.0,1,Battery Performance,1
F000989,1,5,2023,3.82,0,Software & UI,0
F000990,2,11,2023,4.59,1,Price & Value,0
F000991,1,9,2026,3.49,0,Build Quality,0
F000992,1,6,2022,4.16,1,Battery Performance,0
F000993,3,1,2023,4.77,1,Price & Value,0
F000994,4,12,2025,4.39,0,Build Quality,0
F000995,2,4,2022,3.93,0,Software & UI,0
F000996,4,12,2026,3.16,0,Software & UI,1
F000997,3,3,2024,4.24,0,Software & UI,0
F000998,1,2,2025,4.2,1,Build Quality,0
F000999,4,10,2024,4.2,1,Battery Performance,1
F001000,2,2,2026,4.97,1,Service Experience,0
F001001,4,5,2024,3.76,0,Software & UI,0
F001002,1,9,2025,3.94,0,Software & UI,0
F001003,1,5,2025,3.9,0,Charging Infrastructure,1
F001004,1,9,2026,3.51,0,Build Quality,0
F001005,1,1,2022,4.23,0,Charging Infrastructure,0
F001006,4,6,2026,4.19,1,Price & Value,0
F001007,2,4,2025,4.13,1,Charging Infrastructure,0
F001008,3,1,2023,4.7,1,Charging Infrastructure,0
F001009,2,6,2023,4.9,1,Price & Value,0
F001010,4,8,2024,3.19,0,Build Quality,0
F001011,1,8,2026,3.54,0,Software & UI,0
F001012,1,4,2022,4.15,1,Service Experience,0
F001013,1,8,2024,3.99,0,Charging Infrastructure,0
F001014,1,3,2024,4.09,1,Build Quality,0
F001015,4,6,2026,3.71,0,Build Quality,0
F001016,1,2,2023,3.01,0,Build Quality,1
F001017,4,2,2024,3.41,0,Battery Performance,0
F001018,2,6,2023,4.78,1,Battery Performance,0
F001019,1,8,2023,3.98,0,Charging Infrastructure,0
F001020,2,4,2023,4.5,1,Battery Performance,0
F001021,4,6,2023,3.91,0,Battery Performance,1
F001022,1,5,2026,3.52,0,Charging Infrastructure,0
F001023,3,6,2025,3.83,0,Charging Infrastructure,0
F001024,4,8,2026,4.92,1,Charging Infrastructure,1
F001025,2,11,2023,4.66,1,Software & UI,0
F001026,3,4,2024,4.0,1,Software & UI,0
