Employee_ID,Department,Role,Base_Salary,Incentive,Hire_Date,Country_ID
E00426,Manufacturing,Supervisor,55079,3078.65,2025-11-17,11
E00427,Manufacturing,Supervisor,63699,6372.21,2023-05-08,12
E00428,Manufacturing,Manager,131434,12258.23,2014-07-01,4
E00429,Manufacturing,Supervisor,53235,3783.17,2020-07-27,9
E00430,Manufacturing,Manager,134837,9973.87,2025-12-20,9
E00431,Manufacturing,Operator,41792,2548.66,2022-03-17,9
E00432,Manufacturing,Manager,121131,14477.66,2015-09-01,12
E00433,Manufacturing,Manager,114389,8696.31,2015-01-08,2
E00434,Manufacturing,Manager,133388,7847.25,2014-04-22,1
E00435,Manufacturing,Operator,37593,2032.19,2020-02-01,4
E00436,Manufacturing,Manager,135571,18896.62,2017-01-14,3
E00437,Manufacturing,Manager,144844,11944.7,2024-07-07,3
E00438,Manufacturing,Supervisor,61436,5789.31,2025-11-15,6
E00439,Manufacturing,Manager,132016,13985.3,2024-09-05,6
E00440,Manufacturing,Supervisor,60936,8922.87,2019-10-26,4
E00441,Manufacturing,Manager,147939,12153.88,2019-02-05,4
E00442,Manufacturing,Supervisor,57944,7971.67,2025-03-15,2
E00443,Manufacturing,Supervisor,50060,5308.02,2025-04-08,5
E00444,Manufacturing,Operator,43866,4710.82,2023-03-22,2
E00445,Manufacturing,Manager,129477,17186.44,2015-10-27,4
E00446,Manufacturing,Operator,36880,2047.44,2020-07-13,7
E00447,Manufacturing,Operator,41758,2970.58,2019-01-27,5
E00448,Manufacturing,Supervisor,57407,4762.35,2015-06-07,5
E00449,Manufacturing,Operator,44484,4132.79,2021-11-18,1
E00450,Manufacturing,Operator,35392,4795.66,2021-11-08,8
E00451,Manufacturing,Manager,117826,12266.22,2020-05-16,4
E00452,Manufacturing,Supervisor,59407,7372.13,2018-06-02,2
E00453,Manufacturing,Operator,35780,2673.68,2019-08-08,6
E00454,Manufacturing,Operator,41009,3561.53,2021-09-08,2
E00455,Manufacturing,Operator,35123,3875.68,2023-08-16,4
E00456,Manufacturing,Supervisor,58952,7968.09,2024-02-22,3
E00457,Manufacturing,Manager,143407,11127.4,2025-12-03,2
E00458,Manufacturing,Operator,36537,3041.31,2022-02-19,2
E00459,Manufacturing,Supervisor,62082,4992.48,2014-09-11,9
E00460,Manufacturing,Operator,39206,2434.91,2021-11-20,1
E00461,Manufacturing,Operator,44398,2399.51,2017-12-03,2
E00462,Manufacturing,Manager,142492,14018.65,2019-02-22,5
E00463,Manufacturing,Operator,40528,4638.34,2024-02-28,3
E00464,Manufacturing,Supervisor,53342,7833.43,2023-03-03,4
E00465,Manufacturing,Operator,43917,3490.49,2024-01-15,4
E00466,Manufacturing,Supervisor,54620,5347.07,2019-05-12,3
E00467,Manufacturing,Operator,36463,2890.08,2015-10-18,1
E00468,Manufacturing,Supervisor,56355,3817.86,2022-10-12,4
E00469,Manufacturing,Supervisor,54164,3739.93,2025-03-04,3
E00470,Manufacturing,Manager,147780,14713.04,2023-05-03,4
E00471,Manufacturing,Operator,38981,4454.81,2019-09-24,10
E00472,Manufacturing,Operator,36306,1879.8,2022-07-19,8
E00473,Manufacturing,Supervisor,63892,8608.75,2021-02-28,4
E00474,Manufacturing,Operator,37071,5054.14,2017-06-21,5
E00475,Manufacturing,Operator,39756,5838.3,2025-12-28,1
E00476,Manufacturing,Supervisor,51117,4732.18,2020-12-27,3
E00477,Manufacturing,Operator,37421,4883.54,2021-07-25,4
E00478,Manufacturing,Supervisor,58274,5811.59,2022-01-26,7
E00479,Manufacturing,Supervisor,58753,4906.84,2018-05-04,9
E00480,Manufacturing,Manager,143076,17193.9,2018-10-12,2
E00481,Manufacturing,Supervisor,64254,3621.76,2024-07-14,1
E00482,Manufacturing,Operator,40595,5944.0,2019-04-04,1
E00483,Manufacturing,Operator,36222,3763.05,2024-09-19,3
E00484,Manufacturing,Supervisor,56352,5670.65,2021-03-17,5
E00485,Manufacturing,Manager,145016,11207.9,2015-05-18,5
E00486,Manufacturing,Operator,43830,2706.9,2022-08-10,5
E00487,Manufacturing,Operator,35789,1866.58,2022-06-21,6
E00488,Manufacturing,Supervisor,63405,9373.97,2018-04-16,9
E00489,Manufacturing,Supervisor,59032,8266.41,2022-07-14,8
E00490,Manufacturing,Operator,37302,2354.93,2019-03-07,3
E00491,Manufacturing,Supervisor,53748,4773.5,2017-01-28,7
E00492,Manufacturing,Operator,41319,5318.31,2023-05-21,9
E00493,Manufacturing,Supervisor,53885,4166.41,2017-07-11,4
E00494,Manufacturing,Manager,149325,14418.85,2017-11-11,4
E00495,Manufacturing,Operator,38473,2536.52,2025-12-09,9
E00496,Manufacturing,Manager,117315,15396.72,2015-05-06,8
E00497,Manufacturing,Manager,139227,14508.69,2014-11-24,9
E00498,Manufacturing,Manager,142436,10329.6,2025-05-28,1
E00499,Manufacturing,Supervisor,59930,6840.44,2023-10-22,5
E00500,Manufacturing,Manager,111148,11383.2,2022-07-14,5
E00501,Manufacturing,Manager,125538,8430.34,2018-09-16,4
E00502,Manufacturing,Supervisor,53867,3560.91,2024-09-19,10
E00503,Manufacturing,Manager,149375,15261.14,2025-04-23,7
E00504,Manufacturing,Supervisor,60097,8891.02,2022-11-27,11
E00505,Manufacturing,Operator,42812,4077.93,2024-05-14,6
E00506,Manufacturing,Supervisor,55370,8071.33,2024-11-15,3
E00507,Manufacturing,Manager,121951,13061.77,2022-01-18,6
E00508,Manufacturing,Operator,37668,5216.15,2019-06-27,4
E00509,Manufacturing,Supervisor,58917,6859.42,2022-01-20,3
E00510,Manufacturing,Operator,37629,2357.58,2015-10-02,11
E00511,Manufacturing,Operator,43798,5812.01,2020-09-21,12
E00512,Manufacturing,Supervisor,53336,7412.31,2020-07-12,3
E00513,Manufacturing,Manager,149172,14308.3,2020-09-26,11
E00514,Manufacturing,Operator,42077,2301.33,2019-02-17,4
E00515,Manufacturing,Supervisor,58113,6707.67,2023-05-13,4
E00516,Manufacturing,Operator,38394,3707.49,2022-12-03,8
E00517,Manufacturing,Operator,42773,5049.09,2019-04-11,4
E00518,Manufacturing,Manager,112098,6310.14,2024-06-14,3
E00519,Manufacturing,Manager,147185,12130.77,2022-09-03,10
E00520,Manufacturing,Manager,115775,9195.16,2025-01-11,6
E00521,Manufacturing,Operator,44751,4822.28,2019-06-24,8
E00522,Manufacturing,Manager,129967,9088.14,2018-08-03,9
E00523,Manufacturing,Manager,111629,9920.02,2024-09-18,10
E00524,Manufacturing,Operator,37046,5057.23,2025-02-26,2
E00525,Manufacturing,Manager,118061,10604.26,2021-12-09,5
E00526,Manufacturing,Supervisor,64802,7714.64,2023-06-02,3
E00527,Manufacturing,Supervisor,54688,4952.21,2015-11-03,3
E00528,Manufacturing,Manager,118707,13427.44,2022-08-01,8
E00529,Manufacturing,Operator,40093,4388.03,2021-01-19,7
E00530,Manufacturing,Supervisor,50378,6448.01,2023-06-28,6
E00531,Manufacturing,Manager,110698,10229.2,2017-04-18,3
E00532,Manufacturing,Manager,144754,9727.47,2025-08-07,8
E00533,Manufacturing,Operator,40788,3289.32,2023-11-15,5
E00534,Manufacturing,Supervisor,58610,4618.72,2019-12-27,8
E00535,Manufacturing,Supervisor,59685,8425.61,2021-04-26,4
E00536,Manufacturing,Manager,129192,14347.92,2023-04-21,4
E00537,Manufacturing,Supervisor,59254,6390.8,2022-01-04,4
E00538,Manufacturing,Operator,41116,3546.24,2025-03-28,2
E00539,Manufacturing,Operator,44241,5268.76,2023-05-28,1
E00540,Manufacturing,Supervisor,64444,3619.07,2017-02-09,2
E00541,Manufacturing,Manager,133377,19618.75,2015-07-15,11
E00542,Manufacturing,Operator,37486,3085.17,2024-02-15,5
E00543,Manufacturing,Manager,142130,18020.53,2022-11-20,3
E00544,Manufacturing,Supervisor,63749,3593.01,2023-04-25,3
E00545,Manufacturing,Supervisor,59909,5986.22,2023-03-02,1
E00546,Manufacturing,Manager,145580,19570.04,2019-02-21,1
E00547,Manufacturing,Manager,112739,8807.51,2024-10-06,7
E00548,Manufacturing,Operator,38808,5651.99,2020-05-06,11
E00549,Manufacturing,Supervisor,63078,5268.31,2019-02-10,5
E00550,Manufacturing,Manager,142716,11791.66,2018-08-16,3
E00551,Manufacturing,Operator,44301,4042.47,2014-04-25,3
E00552,Manufacturing,Supervisor,64541,7931.78,2021-07-22,3
E00553,Manufacturing,Manager,132361,11667.84,2024-05-02,3
E00554,Manufacturing,Supervisor,64275,6091.11,2020-05-22,1
E00555,Manufacturing,Supervisor,57867,6138.02,2023-01-07,4
E00556,Manufacturing,Supervisor,51764,6800.52,2023-11-06,6
E00557,Manufacturing,Operator,35025,2352.39,2025-11-27,2
E00558,Manufacturing,Manager,123753,9938.2,2020-12-08,1
E00559,Manufacturing,Supervisor,51286,3079.85,2023-06-15,8
E00560,Manufacturing,Manager,119897,14231.64,2019-03-28,1
E00561,Manufacturing,Operator,36849,3303.38,2014-05-12,5
E00562,Manufacturing,Operator,43227,6117.48,2022-06-13,8
E00563,Manufacturing,Manager,135882,20074.38,2020-03-10,2
E00564,Manufacturing,Supervisor,54428,7895.19,2020-04-24,2
E00565,Manufacturing,Supervisor,57809,7996.13,2025-08-04,2
E00566,Manufacturing,Manager,144786,11830.33,2020-01-22,1
E00567,Manufacturing,Operator,41581,3638.46,2019-03-14,3
E00568,Manufacturing,Operator,35965,3741.05,2022-12-04,3
E00569,Manufacturing,Operator,40356,2121.28,2025-02-15,3
E00570,Manufacturing,Operator,42698,3502.38,2016-11-03,2
E00571,Manufacturing,Supervisor,62956,8405.82,2022-05-01,10
E00572,Manufacturing,Operator,36909,1850.49,2019-04-01,10
E00573,Manufacturing,Operator,40919,3224.07,2023-10-01,8
E00574,Manufacturing,Supervisor,58945,4570.15,2019-12-18,7
E00575,Manufacturing,Manager,142386,16391.02,2022-04-20,2
E00576,Manufacturing,Manager,134863,19667.0,2021-01-03,7
E00577,Manufacturing,Operator,36404,4306.18,2022-11-24,7
E00578,Manufacturing,Supervisor,54237,4305.3,2016-10-08,6
E00579,Manufacturing,Manager,126646,16359.21,2024-10-24,10
E00580,Manufacturing,Manager,132695,7530.9,2020-01-19,8
E00581,Manufacturing,Supervisor,55901,5599.3,2018-11-28,12
E00582,Manufacturing,Manager,114197,6651.0,2021-01-07,5
E00583,Manufacturing,Manager,141729,12572.51,2025-05-04,7
E00584,Manufacturing,Manager,139614,9726.02,2018-02-18,8
E00585,Manufacturing,Operator,41515,2569.44,2015-04-13,8
E00586,Manufacturing,Operator,40578,4700.11,2022-11-28,1
E00587,Manufacturing,Manager,137209,15342.58,2014-07-07,1
E00588,Manufacturing,Manager,131817,13640.49,2021-10-22,1
E00589,Manufacturing,Manager,147969,8510.1,2024-06-01,2
E00590,Manufacturing,Operator,41681,5129.31,2014-07-07,9
E00591,Manufacturing,Manager,133774,18140.03,2023-01-27,12
E00592,Manufacturing,Operator,41626,5876.37,2021-11-08,5
E00593,Manufacturing,Supervisor,50156,4576.88,2021-08-03,4
E00594,Manufacturing,Supervisor,56754,6130.86,2021-04-28,12
E00595,Manufacturing,Supervisor,54963,3118.58,2023-12-28,3
E00596,Manufacturing,Supervisor,61522,3893.6,2024-08-09,11
E00597,Manufacturing,Operator,43710,6031.17,2023-06-13,8
E00598,Manufacturing,Supervisor,53485,3206.96,2015-05-22,3
E00599,Manufacturing,Manager,133354,14143.2,2024-02-19,6
E00600,Manufacturing,Supervisor,50295,5447.23,2014-11-05,9
E00601,Manufacturing,Operator,38517,5531.22,2021-12-05,7
E00602,Manufacturing,Supervisor,56630,2856.24,2024-07-05,5
E00603,Manufacturing,Supervisor,51568,4400.48,2019-11-22,8
E00604,Manufacturing,Manager,123216,6971.56,2024-07-03,6
E00605,Manufacturing,Operator,42721,5800.9,2020-12-07,5
E00606,Manufacturing,Supervisor,50848,6485.43,2023-08-09,11
E00607,Manufacturing,Supervisor,57611,7830.82,2022-07-24,2
E00608,Manufacturing,Operator,43146,5118.92,2025-02-21,4
E00609,Manufacturing,Manager,125931,11560.88,2021-12-26,6
E00610,Manufacturing,Manager,116275,10419.48,2024-12-24,1
E00611,Manufacturing,Operator,43714,3342.18,2024-07-19,2
E00612,Manufacturing,Supervisor,53836,5916.93,2020-07-27,3
E00613,Manufacturing,Operator,40014,4992.85,2017-04-23,1
E00614,Manufacturing,Manager,134441,14656.02,2023-06-04,4
E00615,Manufacturing,Manager,121304,13263.46,2014-07-04,5
E00616,Manufacturing,Manager,114676,15888.71,2022-07-05,6
E00617,Manufacturing,Manager,113637,15480.53,2018-06-09,1
E00618,Manufacturing,Manager,138556,17789.82,2024-01-23,1
E00619,Manufacturing,Operator,36595,3864.53,2025-05-05,7
E00620,Manufacturing,Supervisor,64410,4716.2,2023-09-12,1
E00621,Manufacturing,Manager,122979,16344.41,2014-09-28,1
E00622,Manufacturing,Supervisor,63652,7998.45,2016-11-21,9
E00623,Manufacturing,Operator,40143,5379.44,2024-07-11,3
E00624,Manufacturing,Manager,142994,16629.66,2018-02-24,11
E00625,Manufacturing,Supervisor,54087,6569.26,2015-09-11,6
E00626,Manufacturing,Supervisor,53762,6321.46,2025-01-01,1
E00627,Manufacturing,Supervisor,50608,5731.4,2025-03-23,1
E00628,Manufacturing,Operator,38229,2882.57,2022-05-12,2
E00629,Manufacturing,Manager,132628,12733.87,2021-06-02,3
E00630,Manufacturing,Supervisor,60024,6290.53,2023-06-02,7
E00631,Manufacturing,Operator,35484,1965.89,2023-09-03,8
E00632,Manufacturing,Manager,114634,8564.08,2018-05-21,11
E00633,Manufacturing,Supervisor,53173,7290.22,2024-09-12,12
E00634,Manufacturing,Supervisor,53866,4137.18,2021-01-04,10
E00635,Manufacturing,Manager,131782,15186.78,2020-04-27,2
E00636,Manufacturing,Supervisor,62831,3890.96,2014-04-04,5
E00637,Manufacturing,Supervisor,55860,3836.39,2022-08-27,5
E00638,Manufacturing,Manager,148614,8298.28,2014-11-23,7
E00639,Manufacturing,Operator,42274,4089.95,2024-07-24,5
E00640,Manufacturing,Supervisor,57588,5743.26,2021-05-11,2
E00641,Manufacturing,Operator,35019,1878.74,2021-05-24,9
E00642,Manufacturing,Supervisor,57420,7872.64,2022-02-28,11
E00643,Manufacturing,Manager,124594,18369.19,2024-11-04,1
E00644,Manufacturing,Operator,38454,2043.48,2025-07-25,7
E00645,Manufacturing,Operator,35557,2046.75,2023-12-28,1
E00646,Manufacturing,Operator,42968,5754.32,2024-05-08,1
E00647,Manufacturing,Operator,37577,4559.41,2021-05-02,1
E00648,Manufacturing,Supervisor,64733,4874.76,2019-03-13,9
E00649,Manufacturing,Operator,43927,2771.32,2022-05-28,9
E00650,Manufacturing,Supervisor,54964,4761.53,2015-09-20,4
E00651,Manufacturing,Manager,131223,9191.81,2016-08-15,7
E00652,Manufacturing,Manager,141407,12977.6,2025-07-17,3
E00653,Manufacturing,Operator,44229,4223.89,2025-05-04,6
E00654,Manufacturing,Supervisor,58905,7417.29,2020-11-16,9
E00655,Manufacturing,Manager,119367,16478.07,2024-10-25,3
E00656,Manufacturing,Operator,44003,4572.8,2024-12-28,4
E00657,Manufacturing,Operator,37099,5468.51,2022-09-28,3
E00658,Manufacturing,Operator,44281,2525.7,2023-03-22,8
E00659,Manufacturing,Operator,39604,4277.43,2018-05-22,8
E00660,Manufacturing,Operator,38977,4311.78,2021-01-28,6
E00661,Manufacturing,Operator,38735,2507.66,2014-05-27,4
E00662,Manufacturing,Manager,145870,9645.73,2022-12-09,6
E00663,Manufacturing,Operator,43387,3822.28,2016-01-09,3
E00664,Manufacturing,Manager,126508,12233.13,2016-09-02,3
E00665,Manufacturing,Operator,41919,4104.46,2025-10-13,5
E00666,Manufacturing,Operator,41258,4349.77,2016-09-16,1
E00667,Manufacturing,Supervisor,50848,4510.1,2024-04-22,12
E00668,Manufacturing,Supervisor,58124,5560.61,2024-04-08,3
E00669,Manufacturing,Manager,130067,15579.79,2021-12-27,2
E00670,Manufacturing,Manager,111396,11693.16,2022-11-13,8
E00671,Manufacturing,Supervisor,57797,7079.58,2022-12-28,4
E00672,Manufacturing,Supervisor,57608,3966.54,2023-07-15,4
E00673,Manufacturing,Supervisor,52609,5159.15,2023-08-19,10
E00674,Manufacturing,Manager,112571,13043.72,2025-06-22,4
E00675,Manufacturing,Supervisor,56156,6142.51,2014-03-11,9
E00676,Manufacturing,Manager,113286,7683.04,2019-12-07,2
E00677,Manufacturing,Manager,147571,14182.31,2017-12-09,5
E00678,Manufacturing,Supervisor,56688,6234.34,2020-11-01,12
E00679,Manufacturing,Operator,37136,5101.14,2016-05-18,6
E00680,Manufacturing,Supervisor,60157,3711.5,2022-07-08,2
E00681,Manufacturing,Operator,39600,5667.25,2022-12-25,9
E00682,Manufacturing,Manager,116428,16175.03,2023-07-09,1
E00683,Manufacturing,Supervisor,53501,4288.42,2022-12-26,1
E00684,Manufacturing,Manager,141072,17721.53,2019-08-27,3
E00685,Manufacturing,Supervisor,52778,4428.43,2024-07-06,1
E00686,Manufacturing,Operator,41133,3516.96,2023-08-25,8
E00687,Manufacturing,Supervisor,52474,3291.66,2022-09-02,2
E00688,Manufacturing,Operator,38213,1996.02,2023-08-15,3
E00689,Manufacturing,Supervisor,59279,5832.6,2020-02-09,2
E00690,Manufacturing,Operator,42702,2209.77,2020-11-14,5
E00691,Manufacturing,Operator,37140,2264.15,2021-04-14,7
E00692,Manufacturing,Manager,140032,17770.19,2019-01-10,3
E00693,Manufacturing,Operator,38106,2692.48,2014-01-05,11
E00694,Manufacturing,Operator,36218,4095.02,2017-08-03,7
E00695,Manufacturing,Operator,36715,5155.94,2020-06-16,8
E00696,Manufacturing,Supervisor,52935,3242.3,2018-11-09,6
E00697,Manufacturing,Operator,35113,4547.48,2020-06-19,1
E00698,Manufacturing,Operator,38156,4357.06,2016-12-09,6
E00699,Manufacturing,Manager,128158,14077.6,2018-04-18,6
E00700,Manufacturing,Supervisor,62610,6721.0,2018-09-13,6
E00701,Manufacturing,Operator,41685,6004.89,2020-08-02,2
E00702,Manufacturing,Manager,114242,13874.41,2018-12-28,7
E00703,Manufacturing,Operator,41837,4499.91,2022-09-09,5
E00704,Manufacturing,Supervisor,58391,4466.15,2022-03-19,1
E00705,Manufacturing,Manager,120579,16554.8,2017-01-20,3
E00706,Manufacturing,Operator,43915,3229.29,2021-11-16,8
E00707,Manufacturing,Supervisor,52801,3178.37,2023-10-18,3
E00708,Manufacturing,Supervisor,55506,8300.83,2023-03-25,2
E00709,Manufacturing,Manager,135512,13830.25,2019-07-11,1
E00710,Manufacturing,Manager,147574,13469.41,2018-09-28,1
E00711,Manufacturing,Manager,116902,5868.38,2020-12-07,2
E00712,Manufacturing,Operator,39914,5915.27,2015-03-05,1
E00713,Manufacturing,Supervisor,52398,3600.27,2022-07-21,4
E00714,Manufacturing,Supervisor,58196,3219.69,2018-12-14,3
E00715,Manufacturing,Operator,35863,4868.43,2021-11-20,4
E00716,Manufacturing,Supervisor,53003,2662.46,2015-09-27,4
E00717,Manufacturing,Operator,40198,4852.88,2023-08-14,2
E00718,Manufacturing,Operator,41841,2812.5,2025-11-14,2
E00719,Manufacturing,Manager,140205,10162.41,2017-12-06,1
E00720,Manufacturing,Supervisor,61586,8732.97,2024-11-21,3
E00721,Manufacturing,Supervisor,50733,7156.63,2024-01-08,12
E00722,Manufacturing,Operator,43428,4012.69,2023-08-24,6
E00723,Manufacturing,Manager,118520,17644.88,2023-02-02,2
E00724,Manufacturing,Supervisor,61965,7318.77,2022-12-12,4
E00725,Manufacturing,Manager,137499,12956.73,2019-05-05,5
E00726,Manufacturing,Operator,36523,2835.22,2025-04-21,8
E00727,Manufacturing,Manager,112383,7330.34,2018-03-06,4
E00728,Manufacturing,Manager,132065,14184.25,2016-12-09,10
E00729,Manufacturing,Manager,125934,13504.32,2021-04-25,1
E00730,Manufacturing,Operator,43055,2895.25,2022-02-02,5
E00731,Manufacturing,Operator,36153,4169.64,2023-06-12,1
E00732,Manufacturing,Manager,119131,7171.61,2021-01-27,7
E00733,Manufacturing,Supervisor,60109,3122.26,2022-08-09,6
E00734,Manufacturing,Manager,118200,7905.1,2020-04-05,6
E00735,Manufacturing,Operator,35892,3659.76,2017-06-24,1
E00736,Manufacturing,Manager,128384,10849.23,2017-06-13,8
E00737,Manufacturing,Supervisor,53983,7744.76,2023-08-25,3
E00738,Manufacturing,Operator,40183,2535.96,2018-09-19,5
E00739,Manufacturing,Supervisor,62642,8606.58,2025-11-19,3
E00740,Manufacturing,Supervisor,60999,8887.19,2024-09-01,6
E00741,Manufacturing,Supervisor,56408,5600.17,2022-06-20,4
E00742,Manufacturing,Manager,138159,9082.51,2021-06-10,9
E00743,Manufacturing,Operator,42326,5897.72,2017-06-14,4
E00744,Manufacturing,Supervisor,54127,5504.88,2021-01-11,11
E00745,Manufacturing,Supervisor,58336,7732.36,2018-11-22,11
E00746,Manufacturing,Manager,144861,21342.33,2020-11-21,8
E00747,Manufacturing,Supervisor,52930,5408.57,2022-11-13,5
E00748,Manufacturing,Operator,36119,4421.16,2022-09-15,4
E00749,Manufacturing,Operator,43731,5140.1,2025-05-15,6
E00750,Manufacturing,Manager,119192,6071.74,2022-04-26,5
E00751,Manufacturing,Operator,35949,2412.86,2023-03-13,8
E00752,Manufacturing,Manager,127316,10661.99,2015-09-04,7
E00753,Manufacturing,Operator,43646,6062.46,2018-07-02,5
E00754,Manufacturing,Manager,130012,18150.32,2016-04-09,8
E00755,Manufacturing,Operator,38391,3109.59,2014-12-20,2
E00756,Manufacturing,Manager,138106,18969.97,2020-07-18,2
E00757,Manufacturing,Manager,133271,12318.17,2018-04-13,2
E00758,Manufacturing,Operator,42332,3064.24,2024-08-11,8
E00759,Manufacturing,Manager,148075,12461.26,2022-05-05,5
E00760,Manufacturing,Manager,112192,13431.9,2019-05-20,2
E00761,Manufacturing,Supervisor,64812,9178.71,2017-11-04,8
E00762,Manufacturing,Manager,121496,8681.64,2018-09-14,5
E00763,Manufacturing,Manager,138619,8147.26,2019-05-09,4
E00764,Manufacturing,Supervisor,52360,7260.56,2020-11-11,8
E00765,Manufacturing,Operator,42687,3263.62,2024-01-12,3
E00766,Manufacturing,Operator,35164,4689.51,2019-08-15,7
E00767,Manufacturing,Supervisor,62130,6079.58,2022-02-04,2
E00768,Manufacturing,Manager,130530,15404.03,2022-05-15,4
E00769,Manufacturing,Operator,44870,4506.36,2016-02-15,2
E00770,Manufacturing,Operator,43220,3820.36,2018-03-11,1
E00771,Manufacturing,Operator,44916,3491.14,2024-10-17,10
E00772,Manufacturing,Manager,116210,16550.48,2024-02-22,2
E00773,Manufacturing,Supervisor,58932,7964.03,2021-06-17,1
E00774,Manufacturing,Manager,141223,20907.2,2023-10-03,7
E00775,Manufacturing,Supervisor,54571,3688.53,2023-04-20,4
E00776,Manufacturing,Manager,117769,14912.79,2022-09-05,2
